PRODUTOS;;;;;;;
ID;PRODUTO;IMAGEM 1;IMAGEM 2;IMAGEM 3;IMAGEM 4;IMAGEM 5;IMAGEM 6
513187;Válvula Branca Para Pia/lavatório 7/8 V8 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/valvula_branca_para_pia_lavatorio_7_8_v8_fortlev_513187_1_1ecdd2996194eb695041f586e25c2e1c.jpg;;;;;
510929;Válvula De Lavatório Universal 1" Autosserviço Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_lavatorio_universal_1_autosservico_branco_plastilit_510929_1_235a86602945799e3a21e9cc3b562ca0_20240123154316.png;;;;;
510931;Válvula De Lavatório Universal 1" Autosserviço Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_lavatorio_universal_1_autosservico_cromado_plastilit_510931_1_235a86602945799e3a21e9cc3b562ca0_20240123154316.png;;;;;
510925;Válvula De Lavatório Universal 1" Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_lavatorio_universal_1_branco_plastilit_510925_1_235a86602945799e3a21e9cc3b562ca0_20240123154316.png;;;;;
510935;Válvula De Lavatório Universal 1" Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_lavatorio_universal_1_cromado_plastilit_510935_1_235a86602945799e3a21e9cc3b562ca0_20240123154316.png;;;;;
510941;Válvula De Pia 1" Autosserviço Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_pia_1_autosservico_branco_plastilit_510941_1_9b3cad67fa3dd9f9fc12ecdf144cf62c_20240123154316.png;;;;;
510943;Válvula De Pia 1" Autosserviço Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_pia_1_autosservico_cromado_plastilit_510943_1_9b3cad67fa3dd9f9fc12ecdf144cf62c_20240123154316.png;;;;;
510949;Válvula De Pia 1" Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_pia_1_branco_plastilit_510949_1_9b3cad67fa3dd9f9fc12ecdf144cf62c_20240123154317.png;;;;;
510947;Válvula De Pia 1" Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_pia_1_cromado_plastilit_510947_1_9b3cad67fa3dd9f9fc12ecdf144cf62c_20240123154317.png;;;;;
510913;Válvula De Pia Americana 1.1/2" Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_pia_americana_1_1_2_cromado_plastilit_510913_1_6389ff3741d3491c432332b5f98bd631_20240123154315.png;;;;;
511005;Válvula De Retenção Esgoto 100Mm - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_retencao_esgoto_100mm_plastilit_511005_1_7fb2190dd7fdd30a0485a7a1dadb76b6_20240123154320.png;;;;;
512737;Válvula De Retenção Para Esgoto Série Normal Dn100 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_retencao_para_esgoto_serie_normal_dn100_krona_512737_1_7a8a8b1b7ea3a013fde7c640a0ba5ac3_20240123154341.jpg;;;;;
512739;Válvula De Retenção Para Esgoto Série Normal Dn150 - Krona;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_retencao_para_esgoto_serie_normal_dn150_krona_512739_1_7a8a8b1b7ea3a013fde7c640a0ba5ac3_20240123154341.jpg;;;;;
510919;Válvula De Tanque Universal 1.¼ Autosserviço Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_tanque_universal_1_autosservico_branco_plastilit_510919_1_8d8f26d4573aa94468bc5e8fa27c6897_20240123154316.png;;;;;
510921;Válvula De Tanque Universal 1.¼ Autosserviço Cromado - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_tanque_universal_1_autosservico_cromado_plastilit_510921_1_8d8f26d4573aa94468bc5e8fa27c6897_20240123154316.png;;;;;
510917;Válvula De Tanque Universal 1.¼ Branco - Plastilit;https://images.tcdn.com.br/img/img_prod/1265869/valvula_de_tanque_universal_1_branco_plastilit_510917_1_8d8f26d4573aa94468bc5e8fa27c6897_20240123154316.png;;;;;
513195;Válvula Metalizada Para Pia/lavatório 7/8 V8 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/valvula_metalizada_para_pia_lavatorio_7_8_v8_fortlev_513195_1_36d1b12f99f91fdc0a5d8ca01161328b.jpg;;;;;
512103;Valvula N2 Pia 1 (7/8) Cb - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/valvula_n2_pia_1_7_8_cb_amanco_512103_1_3d6b38af203e9cd094f90da85c0c37f7_20240123153650.png;;;;;
512109;Valvula N8 Lav/Tanq 1 Cb - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/valvula_n8_lav_tanq_1_cb_amanco_512109_1_041b83d4a2875f483aed89a004e50fe2_20240123153652.png;;;;;
503985;Válvula Para Pia 1" (7/8") - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/valvula_para_pia_1_7_8_amanco_503985_1_2a061c1f640a50223402913ef01c486d_20240123153022.jpg;;;;;
503991;Válvula Para Tanque 1 1/4" X 1 1/2" (Dn 40) - Amanco;https://images.tcdn.com.br/img/img_prod/1265869/valvula_para_tanque_1_1_4_x_1_1_2_dn_40_amanco_503991_1_e98a977aba2e397567fe807f82dbd885_20240123153022.jpg;;;;;
513199;Válvula Para Tanque 1.1/4 V9 - Fortlev;https://images.tcdn.com.br/img/img_prod/1265869/valvula_para_tanque_1_1_4_v9_fortlev_513199_1_80d2c8593b697fa58b90e47b4c04fe22.jpg;;;;;
504923;Varal Alumínio De Chão Com Abas Luxo - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_aluminio_de_chao_com_abas_luxo_util_mil_504923_1_07b24bb7d0d2a9bc92b4055e5c928db5_20240123153041.jpg;;;;;
504913;Varal Branco De Chão Sem Abas Luxo - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_branco_de_chao_sem_abas_luxo_util_mil_504913_1_4deebd1d45f97b8b83bee21f49fb4a8f_20240123153040.jpg;;;;;
504935;Varal Branco Sanfona 1 Metro Epoxi - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_branco_sanfona_1_metro_epoxi_util_mil_504935_1_3d2c2e36d9b13ac0ed2bd892f36e88f9_20240123153042.jpg;;;;;
502199;"Varal Chao  Aluminio 1,43 M - C/Aba";https://images.tcdn.com.br/img/img_prod/1265869/varal_chao_aluminio_1_43_m_c_aba_502199_1_6bc40197749966a7a6f5d834b0749880_20240123152904.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_chao_aluminio_1_43_m_c_aba_502199_2_2bebbb4acd4d9065dec173c5348b53aa_20240123152905.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_chao_aluminio_1_43_m_c_aba_502199_3_395a14e2e7dcf115eaa7cc4b30ba5a12_20240123152905.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_chao_aluminio_1_43_m_c_aba_502199_4_373079c4ad633c5e3a1003ebf52b4546_20240123152906.jpg;;
509277;Varal De Chão - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_mor_509277_1_cbf5fb0016d5629c55ef06d1037ae4bc_20240123153944.jpg;;;;;
509269;Varal De Chão Aço Com Abas Lovely Azul Turquesa - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_aco_com_abas_lovely_azul_turquesa_mor_509269_1_b07fb44a1e101b08e09537f74030ffca_20240123153944.png;;;;;
505535;"Varal De Chão Btf Com Abas 1,39 X 0,56 M Em Alumínio - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_btf_com_abas_1_39_x_0_56_m_em_aluminio_botafogo_lar_eamp_lazer_505535_1_07d21bb803656dcc6e73b52af987ae3a_20240123153134.jpg;;;;;
505541;"Varal De Chão Btf Com Abas 2,06 X 0,56 M Em Alumínio - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_btf_com_abas_2_06_x_0_56_m_em_aluminio_botafogo_lar_eamp_lazer_505541_1_f1849660727eaf9a325d52dd66e78146_20240123153134.jpg;;;;;
505539;"Varal De Chão Btf Com Abas Em Alumínio 1,86 X 0,56M - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_btf_com_abas_em_aluminio_1_86_x_0_56m_botafogo_lar_eamp_lazer_505539_1_3d7b7fc590a66f9c495744f04073cfff_20240123153134.jpg;;;;;
509009;Varal De Chão Com Abas - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_mor_509009_1_8b54056180f693b98bebf536cdde463a_20240123153931.jpg;;;;;
509265;Varal De Chão Com Abas - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_mor_509265_1_fd750fd44660b73b2d654d64bfd1cb00_20240123153943.jpg;;;;;
504901;Varal De Chão Com Abas Branco - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_branco_util_mil_504901_1_3552fc734b83021d3f223d7cf07df5f4_20240123153040.jpg;;;;;
509013;Varal De Chão Com Abas Maxi - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_maxi_mor_509013_1_5c69f636cb5f61e9ddf1cfb9ebaf29a4_20240123153931.jpg;;;;;
509271;Varal De Chão Com Abas Maxi - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_maxi_mor_509271_1_2b180d607d316db5bde4d12cdfc1e14d_20240123153944.jpg;;;;;
509293;Varal De Chão Com Abas Maxi Preto - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_maxi_preto_mor_509293_1_49b8f9cd56dacb2baa44da277ff9c6d6_20240123153946.jpg;;;;;
504905;Varal De Chão Com Abas Preto - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_preto_util_mil_504905_1_583fd6b9c1f04d4cf07bbec10f84a078_20240123153040.jpg;;;;;
509007;Varal De Chão Com Abas Slim - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_slim_mor_509007_1_06d18a81ea82e7bc5a6bcee2c88053b2_20240123153931.jpg;;;;;
509263;Varal De Chão Com Abas Slim - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_slim_mor_509263_1_6222b5389c4629f82570d702cd91d006_20240123153943.jpg;;;;;
509287;Varal De Chão Com Abas Slim Preto - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_com_abas_slim_preto_mor_509287_1_308c54fa26ddb4f8d613112554396354_20240123153945.jpg;;;;;
509259;Varal De Chão De Alumínio - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_de_aluminio_mor_509259_1_ecac455919416133fe9e445c43f9dcac_20240123153943.jpg;;;;;
505519;"Varal De Chão Em Alumínio 0,80 X 0,56 M - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_em_aluminio_0_80_x_0_56_m_botafogo_lar_eamp_lazer_505519_1_bdb8358719f60f799f893e9150898fb9_20240123153132.jpg;;;;;
505523;"Varal De Chão Em Alumínio 1,00 X 0,56 M - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_em_aluminio_1_00_x_0_56_m_botafogo_lar_eamp_lazer_505523_1_b03e785aeaba939c485127e5f114e1a6_20240123153133.jpg;;;;;
505531;"Varal De Chão Em Alumínio 1,20 X 0,56 M - Botafogo Lar &amp;Amp; Lazer";https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_em_aluminio_1_20_x_0_56_m_botafogo_lar_eamp_lazer_505531_1_21f5f918cab7759c62e7abad7aede493_20240123153133.jpg;;;;;
509279;Varal De Chão Maxi - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_maxi_mor_509279_1_5d3ab0a26a2de0c80d46dc14eb3d6a73_20240123153945.jpg;;;;;
504909;Varal De Chão Sem Abas Branco - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_sem_abas_branco_util_mil_504909_1_b78dfa253c22d776924766be79955ed7_20240123153040.jpg;;;;;
506845;Varal De Chão Sem Abas Em Alumínio - Bel;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_sem_abas_em_aluminio_bel_506845_1_73b2881829b7f9ddb51cec3d4dc12d7d_20240123153313.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_sem_abas_em_aluminio_bel_506845_2_bc40e3a4ece9eb06b57362999f49c7ff_20240123153314.jpg;;;;
504911;Varal De Chão Sem Abas Preto - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_sem_abas_preto_util_mil_504911_1_3a7c5af86425442e0f75faa9291b57d2_20240123153040.jpg;;;;;
509273;Varal De Chão Slim - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_slim_mor_509273_1_a6fe5f295beeb04e2f8e5a2a97e6c0cf_20240123153944.jpg;;;;;
509257;Varal De Chão Slim Alumínio - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_slim_aluminio_mor_509257_1_099e4feb3ff14d672910238250b87403_20240123153943.jpg;;;;;
509283;Varal De Chão Slim Preto - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_de_chao_slim_preto_mor_509283_1_53ab4e3f86016daf83b8772d3f868f50_20240123153945.jpg;;;;;
508427;Varal Oval Com  20 Prendedores Capuccino Uz7091 - Uz.;https://images.tcdn.com.br/img/img_prod/1265869/varal_oval_com_20_prendedores_capuccino_uz7091_uz_508427_1_12e2d12f480714e0bd52e18e5d7ec8bd_20240123153919.png;;;;;
508429;Varal Oval Luxo Com 24 Prendedores Cor Capuccino - Uz.;https://images.tcdn.com.br/img/img_prod/1265869/varal_oval_luxo_com_24_prendedores_cor_capuccino_uz_508429_1_9009b3b78160ae4f0b7d85b10dd4e1d2_20240123153919.jpg;;;;;
509285;Varal Parabólico Alumínio - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_parabolico_aluminio_mor_509285_1_aca5303072262a43543ea04ad7848740_20240123153945.jpg;;;;;
508377;Varal Redondo Com 18 Prendedores Uz7090 - Uz.;https://images.tcdn.com.br/img/img_prod/1265869/varal_redondo_com_18_prendedores_uz7090_uz_508377_1_7426ddc41225f3153d459bc0c40a0e70_20240123153915.jpg;;;;;
508425;Varal Redondo Luxo Com 24 Prendedores Cor Capuccino - Uz.;https://images.tcdn.com.br/img/img_prod/1265869/varal_redondo_luxo_com_24_prendedores_cor_capuccino_uz_508425_1_3ce2d0ef0259ab32fbc4d2ff857e06a0_20240123153919.jpg;;;;;
509267;Varal Retratil 1 Corda Multiangular Sublime - Mor;https://images.tcdn.com.br/img/img_prod/1265869/varal_retratil_1_corda_multiangular_sublime_mor_509267_1_e0aeeeb93c1aa7a3c2b60f974cd3e194_20240123153944.jpg;;;;;
505211;Varal Revestido Em Aço Com Presilhas 10M - Florini;https://images.tcdn.com.br/img/img_prod/1265869/varal_revestido_em_aco_com_presilhas_florini_505211_1_1dde7009f12f67fe38d6bedec3a9877b_20240123153104.jpg;;;;;
505219;Varal Revestido Em Aço Com Presilhas 15M - Florini;https://images.tcdn.com.br/img/img_prod/1265869/varal_revestido_em_aco_com_presilhas_15m_florini_505219_1_1dde7009f12f67fe38d6bedec3a9877b_20240123153105.jpg;;;;;
501927;Varal Sanfona 80Cm Epoxi Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_sanfona_80cm_epoxi_utimil_501927_1_dbecc06b84cc9013e4a5e9918b67f4b4_20240123152853.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_sanfona_80cm_epoxi_utimil_501927_2_2e04a6f6d162f7c4e01c1a4cab27f83b_20240123152855.jpg;https://images.tcdn.com.br/img/img_prod/1265869/varal_sanfona_80cm_epoxi_utimil_501927_3_abfc24c9589d0caaa0b6997a4c64f335_20240123152856.jpg;;;
505099;Varal Tamanho 2 Com 16 Prendedores De Roupa Verde - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_tamanho_2_com_16_prendedores_de_roupa_utimil_505099_1_25bfd5b75fdd6c00b9e7b7b2865e9374_20240123153054.jpg;;;;;
505101;Varal Tamanho 3 Com 26 Prendedores De Roupa Lilás - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varal_tamanho_3_com_26_prendedores_de_roupa_lilas_utimil_505101_1_05b1cb352ef7e9df2fad1bd98dee4fd4_20240123153054.jpg;;;;;
505031;"Varão Duplo Para Cortinas Branco Epóxi 1,5M - Utimil";https://images.tcdn.com.br/img/img_prod/1265869/varao_duplo_para_cortinas_branco_epoxi_1_5m_utimil_505031_1_aa294eaee048a76ca8336be148881669_20240123153049.jpg;;;;;
505035;"Varão Duplo Para Cortinas Branco Epóxi 2,5M - Utimil";https://images.tcdn.com.br/img/img_prod/1265869/varao_duplo_para_cortinas_branco_epoxi_2_5m_utimil_505035_1_aa294eaee048a76ca8336be148881669_20240123153049.jpg;;;;;
505033;Varão Duplo Para Cortinas Branco Epóxi 2M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_duplo_para_cortinas_branco_epoxi_2m_utimil_505033_1_aa294eaee048a76ca8336be148881669_20240123153049.jpg;;;;;
505037;"Varão Duplo Para Cortinas Marrom 1,5M - Utimil";https://images.tcdn.com.br/img/img_prod/1265869/varao_duplo_para_cortinas_marrom_1_5m_utimil_505037_1_4b1ed2b58b23bc82a676f13af7b510d1_20240123153049.jpg;;;;;
505041;"Varão Duplo Para Cortinas Marrom 2,5M - Utimil";https://images.tcdn.com.br/img/img_prod/1265869/copia_varao_duplo_para_cortinas_marrom_2_5m_utimil_505041_1_4b1ed2b58b23bc82a676f13af7b510d1_20240123153050.jpg;;;;;
505039;Varão Duplo Para Cortinas Marrom 2M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/copia_varao_duplo_para_cortinas_marrom_2m_utimil_505039_1_4b1ed2b58b23bc82a676f13af7b510d1_20240123153049.jpg;;;;;
505021;"Varão Simples Para Cortinas Branco Epóxi 2,5M - Utimil";https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_branco_epoxi_2_5m_utimil_505021_1_79b2589ed7ff7aecebca7a7ace780792_20240123153048.jpg;;;;;
505019;Varão Simples Para Cortinas Branco Epóxi 2M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_branco_epoxi_2m_utimil_505019_1_79b2589ed7ff7aecebca7a7ace780792_20240123153048.jpg;;;;;
505023;Varão Simples Para Cortinas Branco Epóxi 3M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_branco_epoxi_3m_utimil_505023_1_79b2589ed7ff7aecebca7a7ace780792_20240123153049.jpg;;;;;
505029;Varão Simples Para Cortinas Branco Epóxi 3M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_branco_epoxi_3m_utimil_505029_1_76b9f1b4afdbbf9b17b3bb2dbe89054e_20240123153049.jpg;;;;;
505027;Varão Simples Para Cortinas Marrom 2.5M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_marrom_2_5m_utimil_505027_1_76b9f1b4afdbbf9b17b3bb2dbe89054e_20240123153049.jpg;;;;;
505025;Varão Simples Para Cortinas Marrom 2M - Utimil;https://images.tcdn.com.br/img/img_prod/1265869/varao_simples_para_cortinas_marrom_2m_utimil_505025_1_76b9f1b4afdbbf9b17b3bb2dbe89054e_20240123153049.jpg;;;;;
503575;Vasilhame Com Tampa 10 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_com_tampa_10_litros_sgamaq_503575_1_2444250d1284d5773c676a563f82609a_20240123154255.jpeg;;;;;
503571;Vasilhame Com Tampa 3 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_com_tampa_3_litros_sgamaq_503571_1_c9c30830046292c47251a8727fc26809_20240123154255.jpeg;;;;;
503565;Vasilhame Com Tampa 30 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_com_tampa_30_litros_sgamaq_503565_1_d2853d64d027201c4ab2e446bea26574_20240123154253.jpeg;;;;;
503573;Vasilhame Com Tampa 5 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_com_tampa_5_litros_sgamaq_503573_1_8c2f7eba6c8e628ae0b45218c548bc67_20240123154255.jpeg;;;;;
503567;Vasilhame Com Tampa 50 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_com_tampa_50_litros_sgamaq_503567_1_72ace1ae99385e21b9bd683c3884d754_20240123154255.jpeg;;;;;
503569;Vasilhame Para Ordenha 40 Litros - Sgamaq;https://images.tcdn.com.br/img/img_prod/1265869/vasilhame_para_ordenha_40_litros_sgamaq_503569_1_dab50c80bb89e268f18fdb8182c140f7_20240123154258.jpeg;;;;;
504461;Vaso Acqua Redondo Nº 29 29Cm X 35Cm Carvalho - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/vaso_acqua_redondo_no_29_29cm_x_35cm_carvalho_nutriplan_504461_1_1870cf06b9457d7459bac9b2a66d9957_20240123152629.jpg;;;;;
504443;Vaso Acqua Redondo Nº 29 29Cm X 35Cm Envelhecido - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/vaso_acqua_redondo_no_29_29cm_x_35cm_envelhecido_nutriplan_504443_1_81a807011837f877c0f5a5ce3e9f2844_20240123152625.jpg;;;;;
504455;Vaso Acqua Redondo Nº 38 38Cm X 46Cm Carvalho - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/vaso_acqua_redondo_no_29_38cm_x_46cm_carvalho_nutriplan_504455_1_1870cf06b9457d7459bac9b2a66d9957_20240123152627.jpg;;;;;
504451;Vaso Acqua Redondo Nº 38 38Cm X 46Cm Envelhecido - Nutriplan;https://images.tcdn.com.br/img/img_prod/1265869/vaso_acqua_redondo_no_38_38cm_x_46cm_envelhecido_nutriplan_504451_1_81a807011837f877c0f5a5ce3e9f2844_20240123152626.jpg;;;;;
504785;Vaso Benin Prime Carvalho Envelhecido M 20X23;https://images.tcdn.com.br/img/img_prod/1265869/vaso_benin_prime_carvalho_envelhecido_m_20x23_504785_1_d8cdfaa4c9d79b025ef9ee83e3ceb300_20240123152758.jpeg;https://images.tcdn.com.br/img/img_prod/1265869/vaso_benin_prime_carvalho_envelhecido_m_20x23_504785_2_382a443e11a64e71e7f8bdd8e31b0fe7_20240123152759.jpeg;;;;
504789;Vaso Coluna Coliseu Black Piano M 46X33 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_coliseu_black_piano_m_46x33_caliterra_garden_504789_1_286370ccad69cfba3e4470e7651de9ab_20240123152800.png;;;;;
504791;Vaso Coluna Coliseu Marrom Barroco M 46X33 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_coliseu_marrom_barroco_m_46x33_caliterra_garden_504791_1_87b3e966e3d846685b86c38184387951_20240123152801.png;;;;;
504787;Vaso Coluna Coliseu Prime Carvalho Envelhecido M 46X33 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_coliseu_prime_carvalho_envelhecido_m_46x33_caliterra_garden_504787_1_281f2bc7fdddf4d44fd85b1749cc9cac_20240123152759.jpg;;;;;
504739;Vaso Coluna Romana Cimento G 56X36 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_cimento_g_56x36_caliterra_garden_504739_1_0c401becf55198508051ab785f68a583_20240123152747.png;;;;;
504737;Vaso Coluna Romana Cimento M 38X34 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_cimento_m_38x34_caliterra_garden_504737_1_0c401becf55198508051ab785f68a583_20240123152746.png;;;;;
504735;Vaso Coluna Romana Cimento P 29X26 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_cimento_p_29x26_caliterra_garden_504735_1_0c401becf55198508051ab785f68a583_20240123152746.png;;;;;
504727;Vaso Coluna Romana Prime Musgo Decapê G 56X36 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_prime_musgo_decape_g_56x36_caliterra_garden_504727_1_7f2b3b0041275df3d98a01427b3bcece_20240123152743.png;;;;;
504725;Vaso Coluna Romana Prime Musgo Decapê M 38X34 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_prime_musgo_decape_m_38x34_caliterra_garden_504725_1_7f2b3b0041275df3d98a01427b3bcece_20240123152742.png;;;;;
504723;Vaso Coluna Romana Prime Musgo Decapê P 29X26 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_prime_musgo_decape_p_29x26_caliterra_garden_504723_1_7f2b3b0041275df3d98a01427b3bcece_20240123152741.png;;;;;
504733;Vaso Coluna Romana Verde Musgo G 56X36 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_verde_musgo_g_56x36_caliterra_garden_504733_1_3550bd3ce76a29e93217707d44d7078e_20240123152745.png;;;;;
504729;Vaso Coluna Romana Verde Musgo M 38X34 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_coluna_romana_verde_musgo_m_38x34_caliterra_garden_504729_1_3550bd3ce76a29e93217707d44d7078e_20240123152743.png;;;;;
504465;"Vaso Cone Nutricoco M 28,5Cm x 15,5Cm - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/vaso_cone_nutricoco_21_5cm_x_13cm_nutriplan_504465_1_b805e6392f7803c006321ddf79f3a0f3_20240123152630.jpg;;;;;
504463;"Vaso Cone Nutricoco P 21,5Cm x 13Cm - Nutriplan";https://images.tcdn.com.br/img/img_prod/1265869/vaso_cone_nutricocop_21_5cm_x_13cm_nutriplan_504463_1_b805e6392f7803c006321ddf79f3a0f3_20240123152629.jpg;;;;;
504845;Vaso Craquelê Prime Carvalho Decapê G 57X39 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_craquele_prime_carvalho_decape_g_57x39_caliterra_garden_504845_1_b049113f5f8b6d13e442ad0f747188b4_20240123152816.png;;;;;
504847;Vaso Craquelê Prime Carvalho Decapê Gg 73X50 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_craquele_prime_carvalho_decape_gg_73x50_caliterra_garden_504847_1_b049113f5f8b6d13e442ad0f747188b4_20240123152816.png;;;;;
504843;Vaso Craquelê Prime Carvalho Decapê M 41X30 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_croquele_prime_carvalho_decape_m_41x30_caliterra_garden_504843_1_b049113f5f8b6d13e442ad0f747188b4_20240123152815.png;;;;;
504851;Vaso Craquelê Prime Musgo Decapê G 57X39 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_craquele_prime_musgo_decape_g_57x39_caliterra_garden_504851_1_486d85adc62af7b4ce26d8890cc89f76_20240123152816.png;;;;;
504853;Vaso Craquelê Prime Musgo Decapê Gg 73X50 - Caliterra Garden;https://images.tcdn.com.br/img/img_prod/1265869/vaso_craquele_prime_musgo_decape_gg_73x50_caliterra_garden_504853_1_486d85adc62af7b4ce26d8890cc89f76_20240123152817.png;;;;;
